https://www.myminifactory.com/object/29130,https://cdn.myminifactory.com/assets/object-assets/58b821cc5260c/threedfiles/quai-branly-god-of-pulque-fermented-agave-sap-cut-2-cut-1.stl,"God of Pulque, Fermented agave sap",Huasteque culture,1350 - 1521,
https://www.myminifactory.com/object/29134,https://cdn.myminifactory.com/assets/object-assets/58b836fe0f3bb/threedfiles/1387-russian-academy-portrait-of-the-princess-of-naples.stl,Portrait of the Princess of Naples,Renaissance,1471 - 1474,
https://www.myminifactory.com/object/29135,https://cdn.myminifactory.com/assets/object-assets/58b83d47b304c/threedfiles/1403-russian-academy-portrait-of-michelangelo-meshlabstl-repaired.stl,Portrait of Michelangelo,Classical,XVI Century,
https://www.myminifactory.com/object/29199,https://cdn.myminifactory.com/assets/object-assets/58b998925e6cc/threedfiles/sargophagus2.stl,Sarcophagus of Santa Giustina,Renaissance,ca. 1476,
https://www.myminifactory.com/object/29203,https://cdn.myminifactory.com/assets/object-assets/58b999c58ce55/threedfiles/door-lintels-repaired.stl,St George and the Dragon Doorway Lintel,Renaissance,1450-1500,
https://www.myminifactory.com/object/29209,https://cdn.myminifactory.com/assets/object-assets/58b99cdcae650/threedfiles/workshopv-a-tobi-lion-repaired-repaired.stl,Spout of a fountain,Renaissance,ca. 1490-1520,
https://www.myminifactory.com/object/29211,https://cdn.myminifactory.com/assets/object-assets/58b99d5698eef/threedfiles/workshopv-a-tobi-sarcophagus-panel-2-decimated-repaired2.stl,Virgin and Child between Saints James and John the Baptist,Medieval,1350-1375,
https://www.myminifactory.com/object/29214,https://cdn.myminifactory.com/assets/object-assets/58b99de4f0c5a/threedfiles/1393-russian-academy-portrait-of-count-della-luna.stl,Portrait of Count Della Luna,Renaissance,1461,
https://www.myminifactory.com/object/29247,https://cdn.myminifactory.com/assets/object-assets/58b9f613ce301/threedfiles/leoleo02-meshmixer-cut-2-repaired.stl,Laying Lion,,1st century BC,
https://www.myminifactory.com/object/29273,https://cdn.myminifactory.com/assets/object-assets/58bd344651902/threedfiles/v-a-monument-to-marchese-spinetta-malaspina-decimated-repaired.stl,Monument to Marchese Spinetta Malaspina,Medieval,ca. 1430-1435 (made),
https://www.myminifactory.com/object/29333,https://cdn.myminifactory.com/assets/object-assets/58bd80b2ab509/threedfiles/tabernacle.stl,Tabernacle,Medieval,ca. 1180,
https://www.myminifactory.com/object/29391,https://cdn.myminifactory.com/assets/object-assets/58be832911f95/threedfiles/madrid-animals-for-sarcophagus-cat-2.stl,Animals for Sarcophagus Decoration - Cat 2,Egyptian's Mythology,Between 1279 and 1213 BC,
https://www.myminifactory.com/object/29395,https://cdn.myminifactory.com/assets/object-assets/58be871929d57/threedfiles/madrid-animals-for-sarcophagus-cat.stl,Animals for Sarcophagus Decoration - Cat,Egyptian's Mythology,Between 1279 and 1213 BC,
https://www.myminifactory.com/object/29401,https://cdn.myminifactory.com/assets/object-assets/58be8a1453809/threedfiles/madrid-animals-for-sarcophagus-monkey.stl,Animals for Sarcophagus Decoration - Monkey,Egyptian's Mythology,Between 1279 and 1213 BC,
https://www.myminifactory.com/object/29402,https://cdn.myminifactory.com/assets/object-assets/58be87d864062/threedfiles/madrid-animals-for-sarcophagus-monkey-2.stl,Animals for Sarcophagus Decoration - Monkey 2,Egyptian's Mythology,Between 1279 and 1213 BC,
https://www.myminifactory.com/object/29407,https://cdn.myminifactory.com/assets/object-assets/58be953ba7076/threedfiles/petrie-museum-head-of-amenenes-cut-1.stl,Head of Amenes,XII Dynasty,1860 BC to c.1814 BC,
https://www.myminifactory.com/object/29408,https://cdn.myminifactory.com/assets/object-assets/58be99d8e02e5/threedfiles/petrie-museum-karnak-cut-1-repaired.stl,"Head from statue of old man, possibly Mentuemhat",Dynasty XXV - XXVI,760 BC - 656 BC,
https://www.myminifactory.com/object/29411,https://cdn.myminifactory.com/assets/object-assets/58be9babbf292/threedfiles/cali-unknown.stl,Unknown,Unknown,Unknown,
https://www.myminifactory.com/object/29486,https://cdn.myminifactory.com/assets/object-assets/58bf246d2ec62/threedfiles/socrates-1.stl,Socrates,,469-399 B.C.,
https://www.myminifactory.com/object/29499,https://cdn.myminifactory.com/assets/object-assets/58bfd89cf28d1/threedfiles/687-national-art-museum-catalonia-the-annunciation.stl,The Annunciation,Renaissance,1340 - 1360,
https://www.myminifactory.com/object/29523,https://cdn.myminifactory.com/assets/object-assets/58bfee50073e3/threedfiles/petrie-museum-undescribed-cut-1-cut-2.stl,Undescribed,Egyptian Mythology,Unknown,
https://www.myminifactory.com/object/29527,https://cdn.myminifactory.com/assets/object-assets/58bff928b6b3c/threedfiles/1368-russian-academy-relief-of-branches-and-flowers-cut-2-cut-2-1.stl,"Relief of Branches and Flowers, three birds, and a owl",Renaissance,1381 - 1455,
https://www.myminifactory.com/object/29528,https://cdn.myminifactory.com/assets/object-assets/58bffd4647ced/threedfiles/1369-russian-academy-relief-with-bird-cut-2-cut-1-cut-1-cut-2-repaired-cut-2-repaired-extracted-repaired.stl,Flower Garland and a Bird,Renaissance,1381 - 1455,
https://www.myminifactory.com/object/29590,https://cdn.myminifactory.com/assets/object-assets/58c12d8688dc6/threedfiles/petrie-museum-head-cut-1.stl,Head,Roman Period,II Century B.C.,
https://www.myminifactory.com/object/29635,https://cdn.myminifactory.com/assets/object-assets/58c19145ad3cc/threedfiles/marcus-aurelius-final.stl,Roman Marble head of Marcus Aurelius,Imperial Roman Art,161-180 AD,
https://www.myminifactory.com/object/29638,https://cdn.myminifactory.com/assets/object-assets/58c195a9c0a5a/threedfiles/torso-of-titus-final-base.stl,Marble torso of an emperor (perhaps Titus or Domitian),Imperial Rome,50-75 AD,
https://www.myminifactory.com/object/29641,https://cdn.myminifactory.com/assets/object-assets/58c1983c580ef/threedfiles/roman-torso-final-base.stl,Male torso,Imperial Roman Art,Late 1st century BC or 1st century AD,
https://www.myminifactory.com/object/29642,https://cdn.myminifactory.com/assets/object-assets/58c19a0c9e87f/threedfiles/relief-of-muses-done-repaired.stl,Roman sarcophagus relief,Imperial Roman Art,80-100 AD,
https://www.myminifactory.com/object/29643,https://cdn.myminifactory.com/assets/object-assets/58c19cbd1c141/threedfiles/osiris-head-final-base.stl,Head of Osiris,Imperial Rome-Augustan Age,AD 37-40,
https://www.myminifactory.com/object/29651,https://cdn.myminifactory.com/assets/object-assets/58c2893a93634/threedfiles/museo-arquelogico-nacional-antoninus-pius-no-base-1.stl,Bust of Antoninus Pius,Roman,138-149 A.D.,
https://www.myminifactory.com/object/29668,https://cdn.myminifactory.com/assets/object-assets/58c2d4a540417/threedfiles/young-caracalla-final.stl,A Roman marble portrait head of the Emperor Caracalla,Imperial Rome-Severan Dynasty,196-204 AD,
https://www.myminifactory.com/object/29677,https://cdn.myminifactory.com/assets/object-assets/58c2e31d706ce/threedfiles/british-museum-pottery-vessel.stl,Pottery vessel with head emerging from serpent jaws,Nepean collection,900 - 1521 AD,
https://www.myminifactory.com/object/29678,https://cdn.myminifactory.com/assets/object-assets/58c2e48a8685a/threedfiles/older-caracalla-done.stl,"A Roman marble bust of the Emperor Caracalla, of the ""sole-rule"" type",Imperial Rome-Severan Dynasty,212-217 AD,
https://www.myminifactory.com/object/29680,https://cdn.myminifactory.com/assets/object-assets/58c2e628c7914/threedfiles/museo-arquelogico-nacional-hadrian.stl,Hadrian,Antiquity,130,
https://www.myminifactory.com/object/29681,https://cdn.myminifactory.com/assets/object-assets/58c2e6371a32a/threedfiles/emperor-vitellius-final-base.stl,Roman portrait head of the Emperor Vitelius,Imperial Rome-Augustan Age,c. 69 AD,
https://www.myminifactory.com/object/29684,https://cdn.myminifactory.com/assets/object-assets/58c2e9f567dc1/threedfiles/horsemen-relief-final.stl,Alabaster cinerary urn,Republican Roman Age,2nd century BC,
https://www.myminifactory.com/object/29685,https://cdn.myminifactory.com/assets/object-assets/58c2ea1018039/threedfiles/colombe-cut-2-repaired.stl,Diane,Antiquity,II Century B.C.,
https://www.myminifactory.com/object/29686,https://cdn.myminifactory.com/assets/object-assets/58c2eaa1a9590/threedfiles/claudius-final-base.stl,Roman marble portrait of Claudius,Imperial Rome-Augustan Age,AD 41-54,
https://www.myminifactory.com/object/29749,https://cdn.myminifactory.com/assets/object-assets/58c673e2774f0/threedfiles/1001-aleksandro-nevyskaya-lavra-gravestone-cut-2.stl,Relief on Gravestone,XIX Century,XIX Century,
https://www.myminifactory.com/object/29802,https://cdn.myminifactory.com/assets/object-assets/58c7bf480c208/threedfiles/clodius-albinus-done.stl,Clodius Albinus,,AD 175-200,
https://www.myminifactory.com/object/29809,https://cdn.myminifactory.com/assets/object-assets/58c7bfeb511f5/threedfiles/1247-russian-academy-euterpe.stl,Euterpe,Roman,3rd Century B.C.,
https://www.myminifactory.com/object/29821,https://cdn.myminifactory.com/assets/object-assets/58c7ddbe4744d/threedfiles/musei-capitolini-2696-no-base.stl,Portrait of Constantine or of one of his sons,Roman,Before 330 AD,
https://www.myminifactory.com/object/29822,https://cdn.myminifactory.com/assets/object-assets/58c7e29b441d0/threedfiles/musei-capitolini-2698.stl,Portrait of Sabina,Roman,AD 130-140,
https://www.myminifactory.com/object/29823,https://cdn.myminifactory.com/assets/object-assets/58c7e3c9296e7/threedfiles/museo-arquelogico-nacional-biche-of-balazote-cut-2-cut-2-cut-2-1-repaired.stl,Bicha of Balazote,Archaic Iberian period,Late 6th-early 5th century BC,
https://www.myminifactory.com/object/29825,https://cdn.myminifactory.com/assets/object-assets/58c7e6f8b7e96/threedfiles/museo-arquelogico-nacional-horse-head-cut-2.stl,Horse's Head,Iberian Archaic period,4th century BC,
https://www.myminifactory.com/object/29826,https://cdn.myminifactory.com/assets/object-assets/58c7e85380dea/threedfiles/museo-arquelogico-nacional-sphinx-of-agost-cut-2.stl,Sphinx of Agost,Iberian Archaic period,Late 6th century BC,
https://www.myminifactory.com/object/29860,https://cdn.myminifactory.com/assets/object-assets/58c812e38bc44/threedfiles/musei-capitolini-2697.stl,Portrait of Gordian III,Antiquity,238 - 245 A.D.,
https://www.myminifactory.com/object/29862,https://cdn.myminifactory.com/assets/object-assets/58c8155e4ae41/threedfiles/quai-branly-feminine-divinity-final.stl,Feminine divinity,Huasteque culture,900 - 1519,
https://www.myminifactory.com/object/29902,https://cdn.myminifactory.com/assets/object-assets/58c85f63b3bdb/threedfiles/niobeius-cut-2-meshmixer-bis.stl,Son of Niobe,,300 B.C.,
https://www.myminifactory.com/object/29929,https://cdn.myminifactory.com/assets/object-assets/58c925debf770/threedfiles/met-marble-portait-bust-of-a-man-deci-cut-2-repaired.stl,Portrait bust of a man,Late Imperial,Mid-3rd century A.D,
https://www.myminifactory.com/object/29936,https://cdn.myminifactory.com/assets/object-assets/58c93c355678c/threedfiles/water-goddess-deci-cut-2-repaired-cut-2-repaired.stl,Water Goddess,Precolonial,1325-1521,
https://www.myminifactory.com/object/29967,https://cdn.myminifactory.com/assets/object-assets/58c9d43cccbc6/threedfiles/virginmary05-repaired-repaired-meshmixer-bis-1.stl,Figure of Virgin Mary,,CE 1425,
https://www.myminifactory.com/object/30015,https://cdn.myminifactory.com/assets/object-assets/58ca8d0ec79c6/threedfiles/museo-arquelgico-nacional-marcius-antonius-redited-decimated-final.stl,Head of Marcus Antonius,,42-31 BC,
https://www.myminifactory.com/object/30016,https://cdn.myminifactory.com/assets/object-assets/58ca90701c324/threedfiles/museo-arquelgico-nacional-septimius-severus-decimated-final.stl,Head of Septimius Severus,Imperial Rome,200-206 A.D.,
https://www.myminifactory.com/object/30042,https://cdn.myminifactory.com/assets/object-assets/58cabea398fb0/threedfiles/ucl-gallery-47-no-back.stl,Stone stele with two women,,Roman Period,
https://www.myminifactory.com/object/30045,https://cdn.myminifactory.com/assets/object-assets/58cacca08f678/threedfiles/vercelli-demetino-ara-final.stl,Demetrio Ara,Late Romanticism,22 Giugno 1892,
https://www.myminifactory.com/object/30046,https://cdn.myminifactory.com/assets/object-assets/58cace74eb25f/threedfiles/academia-nazionale-di-san-luca-2739.stl,Casts of the Trajan's Column,Romanticism,Middle XIX Century,
https://www.myminifactory.com/object/30047,https://cdn.myminifactory.com/assets/object-assets/58cad0fac8e2b/threedfiles/musei-capitolini-2699.stl,Portrait of Hadrian,Imperial Rome,130 AD,
https://www.myminifactory.com/object/30048,https://cdn.myminifactory.com/assets/object-assets/58cad22d0a346/threedfiles/musei-capitolini-2700.stl,Portrait of Matidia,Imperial Rome,119 AD,
https://www.myminifactory.com/object/30049,https://cdn.myminifactory.com/assets/object-assets/58cad36760ca2/threedfiles/museo-nazionale-romano-palazzo-massimo-2427-relief-5.stl,Personification of Province (Thracia),Imperial Rome,145 AD,
https://www.myminifactory.com/object/30063,https://cdn.myminifactory.com/assets/object-assets/58cbb09a28443/threedfiles/caz-relief-1.stl,"Relief (""Campana Plate"") with Nilotic Landscape",,1st Century BC - 1st Century AD,
https://www.myminifactory.com/object/30065,https://cdn.myminifactory.com/assets/object-assets/58cbb29b0b0f6/threedfiles/caz-relief-d.stl,Funerary Relief of Publius Aiedius Amphio and His Wife Aiedia,,ca. 30 BC,
https://www.myminifactory.com/object/30067,https://cdn.myminifactory.com/assets/object-assets/58cbb52180b35/threedfiles/caz-worshipper-relief.stl,Relief with Heroes and Worshippers,Archaic,ca. 540 BC,
https://www.myminifactory.com/object/30068,https://cdn.myminifactory.com/assets/object-assets/58cbb6a99fa8e/threedfiles/caz-draped-woman-repaired.stl,Statue of Priestess Nikeso,Hellenistic,300 - 250 BC,
https://www.myminifactory.com/object/30070,https://cdn.myminifactory.com/assets/object-assets/58cbb218b969f/threedfiles/museo-nazionale-romano-palazzo-massimo-2484-decimated-repaired.stl,Sarcophagus with married couple and dioscuri,Imperial Roman,240 - 260 A.D.,
https://www.myminifactory.com/object/30081,https://cdn.myminifactory.com/assets/object-assets/58cbbcc67b799/threedfiles/museo-nazionale-romano-palazzo-massimo-2429-head-5.stl,Portrait of Crispina,Imperial Rome,AD 180,
https://www.myminifactory.com/object/30085,https://cdn.myminifactory.com/assets/object-assets/58cbc07bd1d3e/threedfiles/museo-nazionale-romano-palazzo-massimo-2431-head-5.stl,Portrait of Faustina Major,Imperial Rome,AD 138-161,
https://www.myminifactory.com/object/30087,https://cdn.myminifactory.com/assets/object-assets/58cbc2e615b47/threedfiles/museo-nazionale-romano-palazzo-massimo-2433-relief-5.stl,Relief of Antinous as Silvanus,Imperial Rome,AD 130-138,
https://www.myminifactory.com/object/30088,https://cdn.myminifactory.com/assets/object-assets/58cbba02964ab/threedfiles/museo-nazionale-romano-palazzo-massimo-2444-head-5-1.stl,Domitia,"Antiquity, Roman empire",69 - 96 A.D.,
https://www.myminifactory.com/object/30091,https://cdn.myminifactory.com/assets/object-assets/58cbce23d062b/threedfiles/1339-russian-academy-creation-of-eve-cut-2-repaired-repaired.stl,The Creation of Eve,Medieval,c. 1424-1438,
https://www.myminifactory.com/object/30092,https://cdn.myminifactory.com/assets/object-assets/58cbd0cd94b95/threedfiles/musei-capitolini-2710.stl,Monkey,30th Dynasty,359-341 BC,
https://www.myminifactory.com/object/30095,https://cdn.myminifactory.com/assets/object-assets/58cbd2180d318/threedfiles/museo-nazionale-romano-palazzo-massimo-2436-relief-5.stl,Pediment of the funerary monument of Apthonetus,Imperial Rome,AD 130,
https://www.myminifactory.com/object/30261,https://cdn.myminifactory.com/assets/object-assets/58cfbad3108d8/threedfiles/museo-nazionale-romano-palazzo-massimo-2440-bust-10.stl,Bust of charioteer,"Antiquity, Roman empire",54 - 68 A.D.,
https://www.myminifactory.com/object/30266,https://cdn.myminifactory.com/assets/object-assets/58cfc2d834e45/threedfiles/museo-nazionale-romano-palazzo-massimo-2448-head-10.stl,Nerva,Antiquity,96 - 98 A.D.,
https://www.myminifactory.com/object/30271,https://cdn.myminifactory.com/assets/object-assets/58cfc34400d3f/threedfiles/museo-nazionale-romano-palazzo-massimo-2439-bust-10.stl,Herm of a Charioteer,Imperial Rome,c. 54-68 AD,
https://www.myminifactory.com/object/30277,https://cdn.myminifactory.com/assets/object-assets/58cfc4f4d3609/threedfiles/museo-nazionale-romano-palazzo-massimo-2450-head-10.stl,Domitianus,Antiquity,81 - 96 A.D.,
https://www.myminifactory.com/object/30278,https://cdn.myminifactory.com/assets/object-assets/58cfc64701226/threedfiles/museo-nazionale-romano-palazzo-massimo-2428-bust-10.stl,Bust of Commodus,Imperial Rome,After 180 AD,
https://www.myminifactory.com/object/30280,https://cdn.myminifactory.com/assets/object-assets/58cfc88d2958a/threedfiles/museo-nazionale-romano-palazzo-massimo-2451-10.stl,Antonius Pius,Antiquity,161 A.D,
https://www.myminifactory.com/object/30283,https://cdn.myminifactory.com/assets/object-assets/58cfc9f322b4f/threedfiles/museo-nazionale-romano-palazzo-massimo-2453-head-10.stl,portrait of a barbarian,Antiquity,161 - 180 A.D.,
https://www.myminifactory.com/object/30309,https://cdn.myminifactory.com/assets/object-assets/58cfd9bfc6b6a/threedfiles/caz-draped-female-f-1.stl,Torso of a Female Dancer,Roman,ca. 475-450 BC (original),
https://www.myminifactory.com/object/30310,https://cdn.myminifactory.com/assets/object-assets/58cfd17235160/threedfiles/museo-nazionale-romano-palazzo-massimo-2437-relief-10.stl,Funerary Relief of Decii,Imperial Rome,100 AD,
https://www.myminifactory.com/object/30350,https://cdn.myminifactory.com/assets/object-assets/58cff4e0ebc64/threedfiles/museo-nazionale-romano-palazzo-massimo-2435-bust-10.stl,Bust of Vibia Sabina,Imperial Rome,Circa 135 AD.,
https://www.myminifactory.com/object/30371,https://cdn.myminifactory.com/assets/object-assets/58d00dd171151/threedfiles/2026-monumentale-milano-good-10-cut-2-cut-2-cut-2-cut-2-repaired.stl,Gravestone for Luigi Orlandi & Rosa Orlandi,Contemporary,10/02/1943,
https://www.myminifactory.com/object/30380,https://cdn.myminifactory.com/assets/object-assets/58d0329087103/threedfiles/museo-nazionale-romano-palazzo-massimo-2383.stl,Head of Germanicus,Roman,ca. 20 AD,
https://www.myminifactory.com/object/30382,https://cdn.myminifactory.com/assets/object-assets/58d033fb61248/threedfiles/museo-nazionale-romano-palazzo-massimo-2377-head-10.stl,Head of a man,Late Etruscan,3rd Century BC,
https://www.myminifactory.com/object/30383,https://cdn.myminifactory.com/assets/object-assets/58d034fc75efa/threedfiles/base.stl,Head of a Priest of Isis,,3rd Century AD,
https://www.myminifactory.com/object/30384,https://cdn.myminifactory.com/assets/object-assets/58d035f8e3264/threedfiles/museo-nazionale-romano-palazzo-massimo-2375-bust-10.stl,Head of an old man,late Hellenistic,1st Century BC,
https://www.myminifactory.com/object/30445,https://cdn.myminifactory.com/assets/object-assets/58d14571b2bd4/threedfiles/louvre-defunt-et-genie-feminin-aile-cut-2-repaired.stl,Funerary Group: deceased and winged female genius,Archaic,IV century B.C,
https://www.myminifactory.com/object/30456,https://cdn.myminifactory.com/assets/object-assets/58d155e0f06bc/threedfiles/museo-nazionale-romano-palazzo-massimo-2424-head-4.stl,Male Portrait (Hellenistic Prince),Imperial Rome,II century BC,
https://www.myminifactory.com/object/30459,https://cdn.myminifactory.com/assets/object-assets/58d15d727b330/threedfiles/louvre-feminine-statuette-woman-of-auxerre-cut-2-repaired.stl,"Statue of a woman, known as the ""Lady of Auxerre""",Antiquity,640 - 63° BC,
https://www.myminifactory.com/object/30467,https://cdn.myminifactory.com/assets/object-assets/58d165e116d97/threedfiles/1226-russian-academy-antonious-belvedere-cut-2-repaired.stl,Hermes (Belvedere Antinous),Hellenistic,IV Century BC,
https://www.myminifactory.com/object/30522,https://cdn.myminifactory.com/assets/object-assets/58d272e3886a4/threedfiles/museo-nazionale-romano-palazzo-massimo-2369-0001.stl,Head of a Woman,Roman,40-30 BC,
https://www.myminifactory.com/object/30523,https://cdn.myminifactory.com/assets/object-assets/58d273f446eef/threedfiles/museo-nazionale-romano-palazzo-massimo-2369-0002.stl,Head of an old man,Hellenistic,1st Century BC,
https://www.myminifactory.com/object/30528,https://cdn.myminifactory.com/assets/object-assets/58d27f6e0ffd0/threedfiles/musei-capitolini-2681-ff-4.stl,Statue of the Esquiline Venus,Antiquity,II Century B.C.,
https://www.myminifactory.com/object/30529,https://cdn.myminifactory.com/assets/object-assets/58d294631a682/threedfiles/museo-nazionale-romano-palazzo-altemps-2586.stl,Nerva,"Antiquity, Roman empire",Unknown,
https://www.myminifactory.com/object/30530,https://cdn.myminifactory.com/assets/object-assets/58d29249c6f5e/threedfiles/museo-nazionale-romano-palazzo-massimo-2421-head-4.stl,Diphilus,Early Imperial,3rd Century BC,
https://www.myminifactory.com/object/30535,https://cdn.myminifactory.com/assets/object-assets/58d2a41599789/threedfiles/1275-russian-academy-zeus-throwing-a-lightning-bolt-cut-2.stl,Zeus Throwing a Lightning Bolt,Hellenistic,2nd Century BC,
https://www.myminifactory.com/object/30553,https://cdn.myminifactory.com/assets/object-assets/58d2c9a2d85f1/threedfiles/musei-capitolini-2677-bust-10.stl,Portrait of Domitian,,ca. 94 AD,
https://www.myminifactory.com/object/30554,https://cdn.myminifactory.com/assets/object-assets/58d2ca74b6e10/threedfiles/musei-capitolini-2684-bust-10.stl,Statue of a Woman,Hellenistic,4th Century BC,
https://www.myminifactory.com/object/30556,https://cdn.myminifactory.com/assets/object-assets/58d2cc20055ae/threedfiles/musei-capitolini-2690-bust-10.stl,Head of an Amazon,Hellenistic,After 440-430 BC,
https://www.myminifactory.com/object/30557,https://cdn.myminifactory.com/assets/object-assets/58d2cd5990a4d/threedfiles/musei-capitolini-2693-relief-10.stl,Relief representing a Dionysiac Initiation Scene,Hellenistic,Second Century BC,
https://www.myminifactory.com/object/30560,https://cdn.myminifactory.com/assets/object-assets/58d2d0d4875dd/threedfiles/museo-nazionale-romano-palazzo-massimo-2372-head-10.stl,Head of an Old Man,Hellenistic,43 BC,
https://www.myminifactory.com/object/30561,https://cdn.myminifactory.com/assets/object-assets/58d2d1ddacf9b/threedfiles/museo-nazionale-romano-palazzo-massimo-2373-head-10.stl,Head of an Old Man,Hellenistic,43 BC,
https://www.myminifactory.com/object/30562,https://cdn.myminifactory.com/assets/object-assets/58d2d2976b779/threedfiles/museo-nazionale-romano-palazzo-massimo-2467-head-10.stl,Ephebos Head,,ca. AD 100,
https://www.myminifactory.com/object/30595,https://cdn.myminifactory.com/assets/object-assets/58d3b3a46468f/threedfiles/museo-nazionale-romano-palazzo-massimo-2370-base.stl,Portrait of an Elderly Woman,Caesarian,60-30 BC,
https://www.myminifactory.com/object/30596,https://cdn.myminifactory.com/assets/object-assets/58d3b4a5ab4bf/threedfiles/museo-nazionale-romano-palazzo-massimo-2399.stl,Head of Philip V of Spain,Hadrian,117-138 AD,
https://www.myminifactory.com/object/30603,https://cdn.myminifactory.com/assets/object-assets/58d3c24fe0d00/threedfiles/museo-nazionale-romano-palazzo-massimo-2452.stl,Caracalla,,212 AD,
https://www.myminifactory.com/object/30611,https://cdn.myminifactory.com/assets/object-assets/58d3ce054a251/threedfiles/museo-nazionale-romano-palazzo-massimo-2489-relief-10.stl,Sarcophagus of Marcus Claudianus,,330-335 DC,
https://www.myminifactory.com/object/30613,https://cdn.myminifactory.com/assets/object-assets/58d3e95fda69d/threedfiles/museo-nazionale-romano-palazzo-massimo-2491-head-10.stl,Young Woman,,250 AD,
https://www.myminifactory.com/object/30618,https://cdn.myminifactory.com/assets/object-assets/58d3ed723904a/threedfiles/1cm-base.stl,Portrait of Vespasian,,Unknown,
https://www.myminifactory.com/object/30622,https://cdn.myminifactory.com/assets/object-assets/58d3ee9049363/threedfiles/venice-stemma-della-famiglia-moro-extracted-repaired.stl,Heraldic coat of arms of Moro Family,Medieval,XV Century,
https://www.myminifactory.com/object/30628,https://cdn.myminifactory.com/assets/object-assets/58d3fc1e64a83/threedfiles/model-chunk-cut-2-repaired.stl,Female Bust,Contemporary,Unknown,
https://www.myminifactory.com/object/30630,https://cdn.myminifactory.com/assets/object-assets/58d3ff0954ebb/threedfiles/1223-russian-academy-aphrodite-from-capua-2-cut-2-repaired-repaired-repaired.stl,Aphrodite (Capuan),Antiquity,IV Century B.C.,
https://www.myminifactory.com/object/30658,https://cdn.myminifactory.com/assets/object-assets/58d4ec558292d/threedfiles/amazon-1.stl,Amazon,Classical,Copy of 440 BC original,
https://www.myminifactory.com/object/30659,https://cdn.myminifactory.com/assets/object-assets/58d4edfc914a7/threedfiles/livia-1.stl,Portrait of Livia,Late Republican,37-31 BC,
https://www.myminifactory.com/object/30722,https://cdn.myminifactory.com/assets/object-assets/58d502061ad15/threedfiles/abby-portrait-of-a-woman.stl,Portrait of a Woman,Trajanic Period,AD 100,
https://www.myminifactory.com/object/30726,https://cdn.myminifactory.com/assets/object-assets/58d504216b94b/threedfiles/abby-israel-museum-griffin.stl,Griffin grasping Nemesis’ wheel of fate,Roman period,210-211 AD,
https://www.myminifactory.com/object/30730,https://cdn.myminifactory.com/assets/object-assets/58d504cbf1cd8/threedfiles/israel-museum-egypt.stl,Statue of Ramesses III,,1185-1153 BCE,
https://www.myminifactory.com/object/30737,https://cdn.myminifactory.com/assets/object-assets/58d50d3f6ea83/threedfiles/1cm-base.stl,Portrait of a Man,Roman,1st Century BC,
https://www.myminifactory.com/object/30740,https://cdn.myminifactory.com/assets/object-assets/58d511e227da7/threedfiles/museo-nazionale-romano-palazzo-massimo-2423-bust-10.stl,Head of an Old Man,Hellenistic,1st Century BC,
https://www.myminifactory.com/object/30822,https://cdn.myminifactory.com/assets/object-assets/58d547dbb4ee8/threedfiles/museo-nazionale-romano-palazzo-massimo-2418-relief-10.stl,Fragmentary base depicting Maenads,Roman,1st Century BC,
https://www.myminifactory.com/object/30823,https://cdn.myminifactory.com/assets/object-assets/58d54b1f01f45/threedfiles/museo-nazionale-romano-palazzo-massimo-2414-relief-10.stl,Funerary altar with Muses and Aglaurids,,1st Century BC,
https://www.myminifactory.com/object/30828,https://cdn.myminifactory.com/assets/object-assets/58d551abb6c94/threedfiles/museo-nazionale-romano-palazzo-massimo-2488-10.stl,Funerary stele with scenes of the miracles of Christ,Imperial Rome,290-310 AD,
https://www.myminifactory.com/object/30831,https://cdn.myminifactory.com/assets/object-assets/58d558970f137/threedfiles/musei-capitolini-2692-relief-10.stl,Relief representing a sacred landscape,Imperial Rome,Between I century BC and I century AD,
https://www.myminifactory.com/object/31028,https://cdn.myminifactory.com/assets/object-assets/58d93a30b31b8/threedfiles/museo-nazionale-romano-palazzo-massimo-2482-10.stl,Head of Balbinus,Imperial Rome,AD 238,
https://www.myminifactory.com/object/31039,https://cdn.myminifactory.com/assets/object-assets/58d93cf707634/threedfiles/museo-nazionale-romano-baths-of-diocletian-2604-ff-2-cut-2-repaired-repaired.stl,Statue of Dionysus,Imperial Rome,I century AD,
https://www.myminifactory.com/object/31048,https://cdn.myminifactory.com/assets/object-assets/58d9433b40bf1/threedfiles/museo-nazionale-romano-baths-of-diocletian-2589-ff-2-cut-2-repaired.stl,Statue of Aphrodite,Imperial Rome,II century AD,
https://www.myminifactory.com/object/31049,https://cdn.myminifactory.com/assets/object-assets/58d944d6f186b/threedfiles/museo-nazionale-romano-baths-of-diocletian-2608-bust-2-cut-2-cut-2-repaired.stl,Bust of Antoninus Pius portrayed as an Arval Brother,Imperial Rome,II century BC,
https://www.myminifactory.com/object/31052,https://cdn.myminifactory.com/assets/object-assets/58d9468b5d47e/threedfiles/museo-nazionale-romano-palazzo-massimo-2461.stl,The Tivoli Dancer,Hellenistic,ca. 320 BC,
https://www.myminifactory.com/object/31053,https://cdn.myminifactory.com/assets/object-assets/58d94843c9bac/threedfiles/museo-nazionale-romano-baths-of-diocletian-2621-bust-10.stl,Bust of Marcus Aurelius,,ca. 161 AD,
